wilaya_code,wilaya_name,commune_name,zone
01,ADRAR,1 - ADRAR,0
01,ADRAR,13 - OULED AHMED TIMI,0
01,ADRAR,17 - SALI,0
01,ADRAR,2 - AKABILI,0
01,ADRAR,20 - TAMENTIT,0
01,ADRAR,21 - TAMEST,0
01,ADRAR,24 - TIMOKTEN,0
01,ADRAR,26 - TIT,0
01,ADRAR,4 - AOULEF,0
01,ADRAR,6 - BOUDA,0
01,ADRAR,8 - FENOUGHIL,0
01,ADRAR,IN ZGHMIR,0
01,ADRAR,REGGANE,0
01,ADRAR,SEBAA,0
01,ADRAR,TSABIT,0
01,ADRAR,ZAOUIET KOUNTA,0
02,CHLEF,474 - ABOU EL HASSEN,III
02,CHLEF,475 - AIN MERANE,III
02,CHLEF,476 - BENAIRIA,III
02,CHLEF,478 - BENI HAOUA,III
02,CHLEF,479 - BENI RACHED,III
02,CHLEF,480 - BOUKADIR,III
02,CHLEF,480 - BOUKADIR,IIb
02,CHLEF,481 - BOUZEGHAIA,III
02,CHLEF,483 - CHETTIA,III
02,CHLEF,484 - CHLEF,III
02,CHLEF,485 - DAHRA,III
02,CHLEF,486 - EL HADJADJ,III
02,CHLEF,487 - EL KARIMIA,III
02,CHLEF,487 - EL KARIMIA,IIb
02,CHLEF,491 - LABIODH MEDJADJA,III
02,CHLEF,493 - OUED FODDA,III
02,CHLEF,494 - OUED GHOUSSINE,III
02,CHLEF,495 - OUED SLY,III
02,CHLEF,495 - OUED SLY,IIb
02,CHLEF,496 - OULED ABBES,III
02,CHLEF,497 - OULED BEN ABDELKADER,III
02,CHLEF,497 - OULED BEN ABDELKADER,IIa
02,CHLEF,498 - OULED FARES,III
02,CHLEF,499 - OUM DROU,III
02,CHLEF,500 - SENDJAS,III
02,CHLEF,500 - SENDJAS,IIb
02,CHLEF,503 - SOBHA,III
02,CHLEF,506 - TAOUGRITE,III
02,CHLEF,507 - TENES,III
02,CHLEF,508 - ZEBOUDJA,III
02,CHLEF,832 - EL OMARIA,III
02,CHLEF,894 - TADJENANET,III
02,CHLEF,BENI BOUATTAB,III
02,CHLEF,BREIRA,III
02,CHLEF,HARCHOUN,III
02,CHLEF,HARCHOUN,IIb
02,CHLEF,HERENFA,III
02,CHLEF,MOUSSADEK,III
02,CHLEF,SIDI ABDERRAHMANE,III
02,CHLEF,SIDI AKKACHA,III
02,CHLEF,TALASSA,III
03,LAGHOUAT,316 - EL FEIDH,I
03,LAGHOUAT,342 - BLIDA,I
03,LAGHOUAT,695 - EL AOUANA,I
03,LAGHOUAT,735 - AFLOU,I
03,LAGHOUAT,736 - AIN MADHI,I
03,LAGHOUAT,740 - EL ASSAFIA,I
03,LAGHOUAT,745 - HASSI DHELAA,I
03,LAGHOUAT,746 - HASSI RMEL,I
03,LAGHOUAT,747 - KHENEG,I
03,LAGHOUAT,748 - KSAR EL HIRANE,I
03,LAGHOUAT,749 - LAGHOUAT,I
03,LAGHOUAT,755 - SIDI MAKHLOUF,I
03,LAGHOUAT,756 - TADJEMOUT,I
03,LAGHOUAT,757 - TADJROUNA,I
03,LAGHOUAT,925 - SIDI ALI,I
03,LAGHOUAT,BENACER BENCHOHRA,I
03,LAGHOUAT,EL GHICHA,I
03,LAGHOUAT,GUELTAT SIDI SAAD,I
03,LAGHOUAT,HADJ MECHRI,I
03,LAGHOUAT,OUED M'ZI,I
03,LAGHOUAT,OUED MORRA,I
03,LAGHOUAT,SEBGAG,I
03,LAGHOUAT,SIDI BOUZID,I
03,LAGHOUAT,TAOUIALA,I
04,OUM EL BOUAGHI,1049 - AIN KERCHA,I
04,OUM EL BOUAGHI,1050 - AIN MLILA,I
04,OUM EL BOUAGHI,1054 - BIR CHOUHADA,I
04,OUM EL BOUAGHI,1055 - DHALAA,I
04,OUM EL BOUAGHI,1057 - EL BELALA,I
04,OUM EL BOUAGHI,1060 - EL HARMILIA,I
04,OUM EL BOUAGHI,1063 - HANCHIR TOUMGHANI,I
04,OUM EL BOUAGHI,1067 - OULED GACEM,I
04,OUM EL BOUAGHI,1068 - OULED HAMLA,I
04,OUM EL BOUAGHI,1069 - OULED ZOUAI,I
04,OUM EL BOUAGHI,1070 - OUM EL BOUAGHI,I
04,OUM EL BOUAGHI,1072 - SIGUS,I
04,OUM EL BOUAGHI,1073 - SOUK NAAMANE,I
04,OUM EL BOUAGHI,1346 - AIN BOUCHEKIF,I
04,OUM EL BOUAGHI,1371 - RAHOUIA,I
04,OUM EL BOUAGHI,155 - AIN BERDA,I
04,OUM EL BOUAGHI,613 - BERRIHANE,I
04,OUM EL BOUAGHI,76 - EL AMRIA,I
04,OUM EL BOUAGHI,760 - AIN FEKAN,I
04,OUM EL BOUAGHI,AIN DISS,I
04,OUM EL BOUAGHI,AIN ZITOUN,I
04,OUM EL BOUAGHI,BEHIR CHERGUI,I
04,OUM EL BOUAGHI,EL DJAZIA,I
04,OUM EL BOUAGHI,EL FEDJOUDJ BOUGHRARA SA,I
04,OUM EL BOUAGHI,FKIRINA,I
04,OUM EL BOUAGHI,KSAR SBAHI,I
04,OUM EL BOUAGHI,MESKIANA,I
04,OUM EL BOUAGHI,OUED NINI,I
04,OUM EL BOUAGHI,ZORG,I
05,BATNA,1560 - TLEMCEN,I
05,BATNA,165 - OUED EL ANEB,I
05,BATNA,169 - AIN DJASSER,I
05,BATNA,170 - AIN TOUTA,I
05,BATNA,171 - AIN YAGOUT,I
05,BATNA,172 - ARRIS,I
05,BATNA,173 - BARIKA,I
05,BATNA,174 - BATNA,I
05,BATNA,175 - BENI FOUDHALA EL HAKANIA,I
05,BATNA,176 - BITAM,I
05,BATNA,177 - BOULEHILET,I
05,BATNA,180 - BOUZINA,I
05,BATNA,181 - CHEMORA,I
05,BATNA,182 - CHIR,I
05,BATNA,183 - DJERMA,I
05,BATNA,184 - DJEZZAR,I
05,BATNA,186 - EL MADHER,I
05,BATNA,187 - FESDIS,I
05,BATNA,188 - FOUM TOUB,I
05,BATNA,189 - GHASSIRA,I
05,BATNA,192 - HIDOUSSA,I
05,BATNA,193 - ICHEMOUL,I
05,BATNA,194 - INOUGHISSENE,I
05,BATNA,195 - KIMMEL,I
05,BATNA,200 - MAAFA,I
05,BATNA,203 - MEROUANA,I
05,BATNA,205 - NGAOUS,I
05,BATNA,206 - OUED CHAABA,I
05,BATNA,208 - OUED TAGA,I
05,BATNA,211 - OULED FADEL,I
05,BATNA,212 - OULED SELLAM,I
05,BATNA,214 - OUYOUN EL ASSAFIR,I
05,BATNA,216 - RAS EL AIOUN,I
05,BATNA,217 - SEFIANE,I
05,BATNA,218 - SEGGANA,I
05,BATNA,219 - SERIANA,I
05,BATNA,221 - TAXLENT,I
05,BATNA,222 - TAZOULT,I
05,BATNA,223 - THENIET EL ABED,I
05,BATNA,224 - TIGHANIMINE,I
05,BATNA,225 - TIGHARGHAR,I
05,BATNA,227 - TIMGAD,I
05,BATNA,228 - TKOUT,I
05,BATNA,229 - ZANA EL BEIDA,I
05,BATNA,359 - OULED SLAMA,I
05,BATNA,410 - BOUIRA,I
05,BATNA,AZIL ABEDELKADER,I
05,BATNA,BOUMAGUEUR,I
05,BATNA,EL HASSI,I
05,BATNA,GOSBAT,I
05,BATNA,GUIGBA,I
05,BATNA,KSAR BELLEZMA,I
05,BATNA,LARBAA,I
05,BATNA,LAZROU,I
05,BATNA,M DOUKAL,I
05,BATNA,MENAA,I
05,BATNA,OULED AOUF,I
05,BATNA,OULED SI SLIMANE,I
05,BATNA,RAHBAT,I
05,BATNA,TALKHAMT,I
05,BATNA,TILATOU,I
06,BEJAIA,1496 - SOUK EL TENINE,IIa
06,BEJAIA,251 - ADEKAR,IIa
06,BEJAIA,252 - AIT R_ZINE,IIa
06,BEJAIA,253 - AIT SMAIL,IIa
06,BEJAIA,254 - AKBOU,IIa
06,BEJAIA,256 - AMALOU,IIa
06,BEJAIA,257 - AMIZOUR,IIa
06,BEJAIA,258 - AOKAS,IIa
06,BEJAIA,259 - BARBACHA,IIa
06,BEJAIA,260 - BEJAIA,IIa
06,BEJAIA,262 - BENI DJELLIL,IIa
06,BEJAIA,265 - BENI MAOUCHE,IIa
06,BEJAIA,266 - BENI MELIKECH,IIa
06,BEJAIA,267 - BOUDJELLIL,IIa
06,BEJAIA,268 - BOUHAMZA,IIa
06,BEJAIA,269 - BOUKHELIFA,IIa
06,BEJAIA,270 - CHELATA,IIa
06,BEJAIA,271 - CHEMINI,IIa
06,BEJAIA,272 - DARGUINA,IIa
06,BEJAIA,273 - DRAA EL KAID,IIa
06,BEJAIA,274 - EL KSEUR,IIa
06,BEJAIA,275 - FERRAOUN,IIa
06,BEJAIA,277 - IGHIL ALI,IIa
06,BEJAIA,278 - IGHRAM,IIa
06,BEJAIA,279 - KENDIRA,IIa
06,BEJAIA,280 - KHERRATA,IIa
06,BEJAIA,281 - LEFLAYE,IIa
06,BEJAIA,282 - MELBOU,IIa
06,BEJAIA,283 - OUED GHIR,IIa
06,BEJAIA,284 - OUZELLAGUEN,IIa
06,BEJAIA,285 - SEDDOUK,IIa
06,BEJAIA,286 - SEMAOUNE,IIa
06,BEJAIA,287 - SIDI AICH,IIa
06,BEJAIA,288 - SIDI AYAD,IIa
06,BEJAIA,291 - SOUK OUFELLA,IIa
06,BEJAIA,292 - TALA HAMZA,IIa
06,BEJAIA,294 - TAMRIDJET,IIa
06,BEJAIA,295 - TAOURIRT IGHIL,IIa
06,BEJAIA,296 - TASKRIOUT,IIa
06,BEJAIA,297 - TAZMALT,IIa
06,BEJAIA,298 - TIBANE,IIa
06,BEJAIA,299 - TICHI,IIa
06,BEJAIA,300 - TIFRA,IIa
06,BEJAIA,302 - TINEBDAR,IIa
06,BEJAIA,303 - TIZI NBERBER,IIa
06,BEJAIA,304 - TOUDJA,IIa
06,BEJAIA,472 - TIMEZRIT,IIa
06,BEJAIA,678 - TAMLOUKA,IIa
06,BEJAIA,AKFADOU,IIa
06,BEJAIA,BENI K'SILA,IIa
06,BEJAIA,FENAIA IL MATEN,IIa
06,BEJAIA,M'CISNA,IIa
07,BISKRA,1395 - BOUHAROUN,I
07,BISKRA,305 - AIN NAGA,I
07,BISKRA,306 - AIN ZAATOUT,I
07,BISKRA,308 - BISKRA,I
07,BISKRA,309 - BORDJ BEN AZZOUZ,I
07,BISKRA,311 - BRANIS,I
07,BISKRA,312 - CHETMA,I
07,BISKRA,313 - DJEMORAH,I
07,BISKRA,316 - EL FEIDH,I
07,BISKRA,317 - EL GHROUS,I
07,BISKRA,318 - EL HADJEB,I
07,BISKRA,319 - EL HAOUCH,I
07,BISKRA,320 - EL KANTARA,I
07,BISKRA,321 - EL OUTAYA,I
07,BISKRA,324 - LICHANA,I
07,BISKRA,325 - LIOUA,I
07,BISKRA,326 - M_CHOUNECHE,I
07,BISKRA,329 - MLILI,I
07,BISKRA,332 - OUMACHE,I
07,BISKRA,335 - SIDI OKBA,I
07,BISKRA,336 - TOLGA,I
07,BISKRA,337 - ZERIBET EL OUED,I
07,BISKRA,FOUGHALA,I
07,BISKRA,KHENGUET SIDI NADJI,I
07,BISKRA,MEKHADMA,I
07,BISKRA,MEZIRAA,I
07,BISKRA,OURLAL,I
08,BECHAR,1206 - LAMTAR,0
08,BECHAR,231 - BECHAR,0
08,BECHAR,248 - TAGHIT,0
08,BECHAR,480 - BOUKADIR,0
08,BECHAR,ABADLA,0
08,BECHAR,BENI-OUNIF,0
08,BECHAR,ERG-FERRADJ,0
08,BECHAR,KENADSA,0
08,BECHAR,MACHRAA-HOUARI-BOUMEDIENE,0
08,BECHAR,MERIDJA,0
08,BECHAR,MOGHEUL,0
08,BECHAR,TABELBALA,0
09,BLIDA,1152 - BOUGAA,III
09,BLIDA,1152 - BOUGAA,IIb
09,BLIDA,1495 - SOUAMAA,III
09,BLIDA,338 - AIN ROMANA,III
09,BLIDA,338 - AIN ROMANA,IIb
09,BLIDA,339 - BEN KHELIL,III
09,BLIDA,340 - BENI MERED,III
09,BLIDA,341 - BENI TAMOU,III
09,BLIDA,342 - BLIDA,III
09,BLIDA,343 - BOUARFA,III
09,BLIDA,344 - BOUFARIK,III
09,BLIDA,346 - BOUINAN,III
09,BLIDA,347 - CHEBLI,III
09,BLIDA,348 - CHIFFA,III
09,BLIDA,349 - CHREA,III
09,BLIDA,351 - EL AFFROUN,III
09,BLIDA,352 - GUERROUAOU,III
09,BLIDA,353 - HAMMAM MELOUANE,III
09,BLIDA,353 - HAMMAM MELOUANE,IIb
09,BLIDA,355 - MEFTAH,III
09,BLIDA,355 - MEFTAH,IIb
09,BLIDA,356 - MOUZAIA,III
09,BLIDA,357 - OUED DJER,III
09,BLIDA,358 - OUED EL ALLEUG,III
09,BLIDA,359 - OULED SLAMA,III
09,BLIDA,359 - OULED SLAMA,IIb
09,BLIDA,DJEBABRA,III
09,BLIDA,DJEBABRA,IIb
09,BLIDA,LARBAA,III
09,BLIDA,LARBAA,IIb
09,BLIDA,OULED YAICH,III
09,BLIDA,SOUHANE,III
09,BLIDA,SOUHANE,IIb
10,BOUIRA,200 - MAAFA,IIa
10,BOUIRA,222 - TAZOULT,IIa
10,BOUIRA,397 - AGHBALOU,IIa
10,BOUIRA,398 - AHL EL KSAR,IIa
10,BOUIRA,399 - AIN BESSAM,IIa
10,BOUIRA,401 - AIN LALOUI,IIa
10,BOUIRA,403 - AIT LAAZIZ,IIa
10,BOUIRA,404 - AOMAR,IIa
10,BOUIRA,405 - ATH MANSOUR,IIa
10,BOUIRA,406 - BECHLOUL,IIa
10,BOUIRA,407 - BIR GHBALOU,IIa
10,BOUIRA,408 - BORDJ OUKHRISS,IIa
10,BOUIRA,410 - BOUIRA,IIa
10,BOUIRA,411 - BOUKRAM,IIa
10,BOUIRA,413 - DECHMIA,IIa
10,BOUIRA,414 - DIRAH,IIa
10,BOUIRA,415 - DJEBAHIA,IIa
10,BOUIRA,416 - EL ADJIBA,IIa
10,BOUIRA,417 - EL ASNAM,IIa
10,BOUIRA,418 - EL HACHIMIA,IIa
10,BOUIRA,421 - EL MOKRANI,IIa
10,BOUIRA,422 - GUERROUMA,IIa
10,BOUIRA,423 - HADJERA ZERGA,IIa
10,BOUIRA,424 - HAIZER,IIa
10,BOUIRA,425 - HANIF,IIa
10,BOUIRA,426 - KADIRIA,IIa
10,BOUIRA,427 - LAKHDARIA,IIa
10,BOUIRA,430 - MCHEDALLAH,IIa
10,BOUIRA,432 - OUED EL BERDI,IIa
10,BOUIRA,433 - OULED RACHED,IIa
10,BOUIRA,434 - RAOURAOUA,IIa
10,BOUIRA,436 - SAHARIDJ,IIa
10,BOUIRA,437 - SOUK EL KHEMIS,IIa
10,BOUIRA,438 - SOUR EL GHOZLANE,IIa
10,BOUIRA,440 - TAGUEDIT,IIa
10,BOUIRA,934 - AIN EL HADJEL,IIa
10,BOUIRA,997 - AIN TURK,IIa
10,BOUIRA,BOUDERBALA,IIa
10,BOUIRA,CHORFA,IIa
10,BOUIRA,EL KHABOUZIA,IIa
10,BOUIRA,MAAMORA,IIa
10,BOUIRA,MEZDOUR,IIa
10,BOUIRA,RIDANE,IIa
10,BOUIRA,Z'BARBAR (EL ISSERI ),IIa
11,TAMANRASSET,1310 - IDLES,0
11,TAMANRASSET,1315 - TAMANRASSET,0
11,TAMANRASSET,1316 - TAZROUK,0
11,TAMANRASSET,ABELSA,0
11,TAMANRASSET,AIN AMGUEL,0
12,TEBESSA,1318 - AIN ZERGA,I
12,TEBESSA,1320 - BEKKARIA,I
12,TEBESSA,1322 - BIR EL ATER,I
12,TEBESSA,1323 - BIR MOKADEM,I
12,TEBESSA,1324 - BOUKHADRA,I
12,TEBESSA,1325 - BOULHAF DYR,I
12,TEBESSA,1326 - CHERIA,I
12,TEBESSA,1328 - EL HOUIDJBET,I
12,TEBESSA,1329 - EL KOUIF,I
12,TEBESSA,1332 - EL MERIDJ,I
12,TEBESSA,1335 - EL OUENZA,I
12,TEBESSA,1336 - FERKANE,I
12,TEBESSA,1338 - HAMMAMET,I
12,TEBESSA,1339 - MORSOT,I
12,TEBESSA,1340 - NEGRINE,I
12,TEBESSA,1342 - SAFSAF EL OUESRA,I
12,TEBESSA,1344 - TEBESSA,I
12,TEBESSA,1345 - THLIDJENE,I
12,TEBESSA,BEDJENE,I
12,TEBESSA,BIR DHEHEB,I
12,TEBESSA,EL MALABIOD,I
12,TEBESSA,EL MEZERAA,I
12,TEBESSA,EL OGLA,I
12,TEBESSA,EL OGLA EL MALHA,I
12,TEBESSA,EL-AOUINET,I
12,TEBESSA,GUORRIGUER,I
12,TEBESSA,OUM ALI,I
12,TEBESSA,STAH GUENTIS,I
13,TLEMCEN,1509 - AIN FEZZA,I
13,TLEMCEN,151 - SOUIDANIA,I
13,TLEMCEN,1511 - AIN KEBIRA,I
13,TLEMCEN,1514 - AIN YOUCEF,I
13,TLEMCEN,1522 - BENI MESTER,I
13,TLEMCEN,1525 - BENI SNOUS,I
13,TLEMCEN,1526 - BENSEKRANE,I
13,TLEMCEN,1528 - CHETOUANE,I
13,TLEMCEN,1529 - DAR YAGHMOURASSENE,I
13,TLEMCEN,1535 - FELLAOUCENE,I
13,TLEMCEN,1536 - GHAZAOUET,I
13,TLEMCEN,1537 - HAMMAM BOUGHRARA,I
13,TLEMCEN,1538 - HENAYA,I
13,TLEMCEN,1540 - MAGHNIA,I
13,TLEMCEN,1542 - MERSA BEN MHIDI,I
13,TLEMCEN,1544 - NEDROMA,I
13,TLEMCEN,1546 - OULED MIMOUN,I
13,TLEMCEN,1548 - REMCHI,I
13,TLEMCEN,1549 - SABRA,I
13,TLEMCEN,1560 - TLEMCEN,I
13,TLEMCEN,298 - TIBANE,I
13,TLEMCEN,339 - BEN KHELIL,I
13,TLEMCEN,384 - MANSOURA,I
13,TLEMCEN,415 - DJEBAHIA,I
13,TLEMCEN,708 - SIDI ABDELAZIZ,I
13,TLEMCEN,76 - EL AMRIA,I
13,TLEMCEN,872 - AIN MELLOUK,I
13,TLEMCEN,929 - SOUAFLIA,I
13,TLEMCEN,AIN FETAH,I
13,TLEMCEN,AIN GHORABA,I
13,TLEMCEN,AIN NEHALA,I
13,TLEMCEN,AMIEUR,I
13,TLEMCEN,AZAIL,I
13,TLEMCEN,BAB EL ASSA,I
13,TLEMCEN,BENI BAHDEL,I
13,TLEMCEN,BENI BOUSSAID,I
13,TLEMCEN,BENI OUARSOUS,I
13,TLEMCEN,BENI SMIEL,I
13,TLEMCEN,BOUHLOU,I
13,TLEMCEN,BOUIHI,I
13,TLEMCEN,EL FEHOUL,I
13,TLEMCEN,EL GOR,I
13,TLEMCEN,HONNAINE,I
13,TLEMCEN,M'SIRDA FOUAGA,I
13,TLEMCEN,OUED LAKHDAR,I
13,TLEMCEN,OULED RIYAH,I
13,TLEMCEN,SEBBAA CHIOUKH,I
13,TLEMCEN,SEBDOU,I
13,TLEMCEN,SIDI DJILLALI,I
13,TLEMCEN,SIDI MEDJAHED,I
13,TLEMCEN,SOUK TLETA,I
13,TLEMCEN,TERNY BENI HEDIEL,I
13,TLEMCEN,ZENATA,I
14,TIARET,1152 - BOUGAA,I
14,TIARET,1224 - SIDI BRAHIM,I
14,TIARET,1255 - CHERAIA,I
14,TIARET,1346 - AIN BOUCHEKIF,I
14,TIARET,1349 - AIN KERMES,I
14,TIARET,1350 - AIN ZARIT,I
14,TIARET,1353 - DAHMOUNI,I
14,TIARET,1355 - DJILLALI BEN AMAR,I
14,TIARET,1357 - FRENDA,I
14,TIARET,1359 - HAMADIA,I
14,TIARET,1360 - KSAR CHELLALA,I
14,TIARET,1361 - MACHRAA SFA,I
14,TIARET,1363 - MAHDIA,I
14,TIARET,1364 - MEDRISSA,I
14,TIARET,1365 - MEDROUSSA,I
14,TIARET,1366 - MEGHILA,I
14,TIARET,1367 - MELLAKOU,I
14,TIARET,1368 - NADORAH,I
14,TIARET,1370 - OUED LILLI,I
14,TIARET,1371 - RAHOUIA,I
14,TIARET,1373 - SEBAINE,I
14,TIARET,1380 - SIDI HOSNI,I
14,TIARET,1381 - SOUGUEUR,I
14,TIARET,1384 - TIARET,I
14,TIARET,146 - REGHAIA,I
14,TIARET,934 - AIN EL HADJEL,I
14,TIARET,AIN DEHEB,I
14,TIARET,DJEBILET ROSFA,I
14,TIARET,FAIDJA,I
14,TIARET,GUERTOUFA,I
14,TIARET,MADNA,I
14,TIARET,NAIMA,I
14,TIARET,SEBT,I
14,TIARET,SERGHINE,I
14,TIARET,SI ABDELGHANI,I
14,TIARET,SIDI ABDERRAHMANE,I
14,TIARET,SIDI ALI MELLAL,I
14,TIARET,TAGDEMPT,I
14,TIARET,TAKHEMARET,I
14,TIARET,TIDDA,I
14,TIARET,TOUSNINA,I
14,TIARET,ZMALET EL EMIR ABDELKADE,I
15,TIZI OUZOU,1440 - ABI YOUCEF,IIa
15,TIZI OUZOU,1441 - AGHNI GOUGHRAN,IIa
15,TIZI OUZOU,1442 - AGHRIB,IIa
15,TIZI OUZOU,1443 - AIN EL HAMMAM,IIa
15,TIZI OUZOU,1444 - AIN ZAOUIA,IIa
15,TIZI OUZOU,1445 - AIT AGGOUACHA,IIa
15,TIZI OUZOU,1446 - AIT AISSA MIMOUN,IIa
15,TIZI OUZOU,1447 - AIT BOUADOU,IIa
15,TIZI OUZOU,1448 - AIT BOUMAHDI,IIa
15,TIZI OUZOU,1449 - AIT CHAFFAA,IIa
15,TIZI OUZOU,1450 - AIT KHELILI,IIa
15,TIZI OUZOU,1451 - AIT MAHMOUD,IIa
15,TIZI OUZOU,1452 - AIT OUMALOU,IIa
15,TIZI OUZOU,1453 - AIT TOUDERT,IIa
15,TIZI OUZOU,1454 - AIT YAHIA,IIa
15,TIZI OUZOU,1455 - AIT YAHIA MOUSSA,IIa
15,TIZI OUZOU,1456 - AKBIL,IIa
15,TIZI OUZOU,1457 - AKERROU,IIa
15,TIZI OUZOU,1458 - ASSI YOUCEF,IIa
15,TIZI OUZOU,1459 - AZAZGA,IIa
15,TIZI OUZOU,1460 - AZEFFOUN,IIa
15,TIZI OUZOU,1461 - BENI AISSI,IIa
15,TIZI OUZOU,1462 - BENI DOUALA,IIa
15,TIZI OUZOU,1463 - BENI YENNI,IIa
15,TIZI OUZOU,1464 - BENI ZIKI,IIa
15,TIZI OUZOU,1465 - BENI ZMENZER,IIa
15,TIZI OUZOU,1466 - BOGHNI,IIa
15,TIZI OUZOU,1467 - BOUDJIMA,IIa
15,TIZI OUZOU,1468 - BOUNOUH,IIa
15,TIZI OUZOU,1469 - BOUZGUEN,IIa
15,TIZI OUZOU,1470 - DRAA BEN KHEDDA,IIa
15,TIZI OUZOU,1471 - DRAA EL MIZAN,IIa
15,TIZI OUZOU,1472 - FREHA,IIa
15,TIZI OUZOU,1473 - FRIKAT,IIa
15,TIZI OUZOU,1474 - IBOUDRAREN,IIa
15,TIZI OUZOU,1475 - IDJEUR,IIa
15,TIZI OUZOU,1476 - IFERHOUNENE,IIa
15,TIZI OUZOU,1477 - IFIGHA,IIa
15,TIZI OUZOU,1480 - ILLILTEN,IIa
15,TIZI OUZOU,1481 - ILOULA OUMALOU,IIa
15,TIZI OUZOU,1482 - IMSOUHAL,IIa
15,TIZI OUZOU,1483 - IRDJEN,IIa
15,TIZI OUZOU,1484 - LARBA NAIT IRATHEN,IIa
15,TIZI OUZOU,1485 - MAATKA,IIa
15,TIZI OUZOU,1486 - MAKOUDA,IIa
15,TIZI OUZOU,1487 - MECHTRASS,IIa
15,TIZI OUZOU,1488 - MEKLA,IIa
15,TIZI OUZOU,1489 - MIZRANA,IIa
15,TIZI OUZOU,1489 - MIZRANA,IIb
15,TIZI OUZOU,1490 - MKIRA,IIa
15,TIZI OUZOU,1491 - OUACIF,IIa
15,TIZI OUZOU,1492 - OUADHIA,IIa
15,TIZI OUZOU,1493 - OUAGUENOUN,IIa
15,TIZI OUZOU,1495 - SOUAMAA,IIa
15,TIZI OUZOU,1496 - SOUK EL TENINE,IIa
15,TIZI OUZOU,1497 - TADMAIT,IIa
15,TIZI OUZOU,1498 - TIGZIRT,IIa
15,TIZI OUZOU,1499 - TIMIZART,IIa
15,TIZI OUZOU,1500 - TIRMITINE,IIa
15,TIZI OUZOU,1501 - TIZI GHENIF,IIa
15,TIZI OUZOU,1502 - TIZI NTHLETA,IIa
15,TIZI OUZOU,1503 - TIZI OUZOU,IIa
15,TIZI OUZOU,1504 - TIZI RACHED,IIa
15,TIZI OUZOU,1505 - YAKOUREN,IIa
15,TIZI OUZOU,1506 - YATAFEN,IIa
15,TIZI OUZOU,1507 - ZEKRI,IIa
15,TIZI OUZOU,601 - SIDI AMRANE,IIa
15,TIZI OUZOU,IFLISSEN,IIa
16,ALGER,101 - BAB EL OUED,III
16,ALGER,102 - BABA HASSEN,III
16,ALGER,103 - BACH DJERRAH,III
16,ALGER,105 - BARAKI,III
16,ALGER,106 - BEB EZZOUAR,III
16,ALGER,107 - BEN AKNOUN,III
16,ALGER,108 - BENI MESSOUS,III
16,ALGER,109 - BIR KHADEM,III
16,ALGER,110 - BIR MOURAD RAIS,III
16,ALGER,111 - BIRTOUTA,III
